,code,country,date,cases,daysGT100,logCases
10172,SVN,Slovenia,2020-03-18,275.0,4.0,5.616771097666572
10173,SVN,Slovenia,2020-03-19,286.0,5.0,5.655991810819852
10174,SVN,Slovenia,2020-03-20,319.0,6.0,5.765191102784844
10175,SVN,Slovenia,2020-03-21,341.0,7.0,5.831882477283517
10176,SVN,Slovenia,2020-03-22,383.0,8.0,5.948034989180646
10177,SVN,Slovenia,2020-03-23,414.0,9.0,6.025865973825314
10178,SVN,Slovenia,2020-03-24,442.0,10.0,6.091309882077698
10179,SVN,Slovenia,2020-03-25,480.0,11.0,6.173786103901937
10180,SVN,Slovenia,2020-03-26,528.0,12.0,6.269096283706261
10181,SVN,Slovenia,2020-03-27,577.0,13.0,6.3578422665081
10182,SVN,Slovenia,2020-03-28,632.0,14.0,6.448889394146858
10183,SVN,Slovenia,2020-03-29,691.0,15.0,6.53813982376767
10184,SVN,Slovenia,2020-03-30,730.0,16.0,6.593044534142437
10185,SVN,Slovenia,2020-03-31,763.0,17.0,6.637258031284457
10186,SVN,Slovenia,2020-04-01,814.0,18.0,6.70196036600254
10187,SVN,Slovenia,2020-04-02,841.0,19.0,6.734591659972948
10188,SVN,Slovenia,2020-04-03,897.0,20.0,6.799055862058796
10189,SVN,Slovenia,2020-04-04,934.0,21.0,6.839476438228843
10190,SVN,Slovenia,2020-04-05,977.0,22.0,6.884486652042782
10191,SVN,Slovenia,2020-04-06,997.0,23.0,6.904750769961838
10192,SVN,Slovenia,2020-04-07,1021.0,24.0,6.928537818164665
10193,SVN,Slovenia,2020-04-08,1055.0,25.0,6.961296045910167
10194,SVN,Slovenia,2020-04-09,1091.0,26.0,6.994849985833071
10195,SVN,Slovenia,2020-04-10,1124.0,27.0,7.024649030453636
10196,SVN,Slovenia,2020-04-11,1160.0,28.0,7.05617528410041
10197,SVN,Slovenia,2020-04-12,1188.0,29.0,7.080026499922591
10198,SVN,Slovenia,2020-04-13,1205.0,30.0,7.094234845924755
10199,SVN,Slovenia,2020-04-14,1212.0,31.0,7.10002716662926
10200,SVN,Slovenia,2020-04-15,1220.0,32.0,7.106606137727303
10242,ZAF,South Africa,2020-03-19,116.0,0.0,4.7535901911063645
10243,ZAF,South Africa,2020-03-20,150.0,1.0,5.0106352940962555
10244,ZAF,South Africa,2020-03-21,205.0,2.0,5.3230099791384085
10245,ZAF,South Africa,2020-03-22,240.0,3.0,5.480638923341991
10246,ZAF,South Africa,2020-03-23,274.0,4.0,5.6131281063880705
10247,ZAF,South Africa,2020-03-24,402.0,5.0,5.996452088619021
10248,ZAF,South Africa,2020-03-25,557.0,6.0,6.322565239927284
10249,ZAF,South Africa,2020-03-26,709.0,7.0,6.5638555265321274
10250,ZAF,South Africa,2020-03-27,927.0,8.0,6.831953565565855
10251,ZAF,South Africa,2020-03-28,1170.0,9.0,7.064759027791802
10252,ZAF,South Africa,2020-03-29,1187.0,10.0,7.079184394609668
10253,ZAF,South Africa,2020-03-30,1280.0,11.0,7.154615356913663
10254,ZAF,South Africa,2020-03-31,1326.0,12.0,7.189922170745808
10255,ZAF,South Africa,2020-04-01,1353.0,13.0,7.210079628170788
10256,ZAF,South Africa,2020-04-02,1380.0,14.0,7.22983877815125
10257,ZAF,South Africa,2020-04-03,1462.0,15.0,7.2875606403097235
10258,ZAF,South Africa,2020-04-04,1505.0,16.0,7.316548177182976
10259,ZAF,South Africa,2020-04-05,1585.0,17.0,7.368339686311381
10260,ZAF,South Africa,2020-04-06,1655.0,18.0,7.411556287811163
10261,ZAF,South Africa,2020-04-07,1686.0,19.0,7.430114138561801
10262,ZAF,South Africa,2020-04-08,1749.0,20.0,7.466799475018602
10263,ZAF,South Africa,2020-04-09,1845.0,21.0,7.520234556474628
10264,ZAF,South Africa,2020-04-10,1934.0,22.0,7.56734567601324
10265,ZAF,South Africa,2020-04-11,2003.0,23.0,7.602401335665818
10266,ZAF,South Africa,2020-04-12,2028.0,24.0,7.614805364711073
10267,ZAF,South Africa,2020-04-13,2173.0,25.0,7.6838639802564295
10268,ZAF,South Africa,2020-04-14,2272.0,26.0,7.7284157798410416
10269,ZAF,South Africa,2020-04-15,2415.0,27.0,7.789454566086673
10429,KOR,South Korea,2020-02-21,155.0,0.0,5.043425116919247
10430,KOR,South Korea,2020-02-22,345.0,1.0,5.84354441703136
10431,KOR,South Korea,2020-02-23,601.0,2.0,6.398594934535208
10432,KOR,South Korea,2020-02-24,762.0,3.0,6.635946555686647
10433,KOR,South Korea,2020-02-25,892.0,4.0,6.79346613258001
10434,KOR,South Korea,2020-02-26,1146.0,5.0,7.044032897274685
10435,KOR,South Korea,2020-02-27,1595.0,6.0,7.374629015218945
10436,KOR,South Korea,2020-02-28,2022.0,7.0,7.611842399580417
10437,KOR,South Korea,2020-02-29,2931.0,8.0,7.983098940710892
10438,KOR,South Korea,2020-03-01,3526.0,9.0,8.167919362957816
10439,KOR,South Korea,2020-03-02,4212.0,10.0,8.345692873253865
10440,KOR,South Korea,2020-03-03,4812.0,11.0,8.47886807709457
10441,KOR,South Korea,2020-03-04,5328.0,12.0,8.580731212220226
10442,KOR,South Korea,2020-03-05,5766.0,13.0,8.659733878198347
10443,KOR,South Korea,2020-03-06,6284.0,14.0,8.745761999375512
10444,KOR,South Korea,2020-03-07,6767.0,15.0,8.819813136232225
10445,KOR,South Korea,2020-03-08,7134.0,16.0,8.872627365918836
10446,KOR,South Korea,2020-03-09,7382.0,17.0,8.906799883589944
10447,KOR,South Korea,2020-03-10,7513.0,18.0,8.92439013236916
10448,KOR,South Korea,2020-03-11,7755.0,19.0,8.956093075610639
10449,KOR,South Korea,2020-03-12,7869.0,20.0,8.970686268534983
10450,KOR,South Korea,2020-03-13,7979.0,21.0,8.984568369308281
10451,KOR,South Korea,2020-03-14,8086.0,22.0,8.997889450200717
10452,KOR,South Korea,2020-03-15,8162.0,23.0,9.00724451596575
10453,KOR,South Korea,2020-03-16,8236.0,24.0,9.01627006814768
10454,KOR,South Korea,2020-03-17,8320.0,25.0,9.026417533815254
10455,KOR,South Korea,2020-03-18,8413.0,26.0,9.037533407550814
10456,KOR,South Korea,2020-03-19,8565.0,27.0,9.05543941075822
10457,KOR,South Korea,2020-03-20,8652.0,28.0,9.06554578707295
10458,KOR,South Korea,2020-03-21,8799.0,29.0,9.08239335764556
10459,KOR,South Korea,2020-03-22,8897.0,30.0,9.093469420244768
10460,KOR,South Korea,2020-03-23,8961.0,31.0,9.10063710688422
10461,KOR,South Korea,2020-03-24,9037.0,32.0,9.109082539901955
10462,KOR,South Korea,2020-03-25,9137.0,33.0,9.120087382998621
10463,KOR,South Korea,2020-03-26,9241.0,34.0,9.13140538388804
10464,KOR,South Korea,2020-03-27,9332.0,35.0,9.14120463314132
10465,KOR,South Korea,2020-03-28,9478.0,36.0,9.156728602527533
10466,KOR,South Korea,2020-03-29,9583.0,37.0,9.167745974343763
10467,KOR,South Korea,2020-03-30,9661.0,38.0,9.17585244151751
10468,KOR,South Korea,2020-03-31,9786.0,39.0,9.188708071849069
10469,KOR,South Korea,2020-04-01,9786.0,40.0,9.188708071849069
10470,KOR,South Korea,2020-04-02,9976.0,41.0,9.207937487359873
10471,KOR,South Korea,2020-04-03,10062.0,42.0,9.216521231051264
10472,KOR,South Korea,2020-04-04,10156.0,43.0,9.225819942824568
10473,KOR,South Korea,2020-04-05,10237.0,44.0,9.233763886919771
10474,KOR,South Korea,2020-04-06,10284.0,45.0,9.23834456838578
10475,KOR,South Korea,2020-04-07,10331.0,46.0,9.242904362849446
10476,KOR,South Korea,2020-04-08,10384.0,47.0,9.248021438943871
10477,KOR,South Korea,2020-04-09,10423.0,48.0,9.251770181739323
10478,KOR,South Korea,2020-04-10,10450.0,49.0,9.254357257392957
10479,KOR,South Korea,2020-04-11,10450.0,50.0,9.254357257392957
10480,KOR,South Korea,2020-04-12,10512.0,51.0,9.260272740724393
10481,KOR,South Korea,2020-04-13,10537.0,52.0,9.262648151599528
10482,KOR,South Korea,2020-04-14,10564.0,53.0,9.265207273417023
10483,KOR,South Korea,2020-04-15,10591.0,54.0,9.267759862843668
10557,ESP,Spain,2020-03-03,114.0,0.0,4.736198448394496
10558,ESP,Spain,2020-03-04,151.0,1.0,5.017279836814924
10559,ESP,Spain,2020-03-05,200.0,2.0,5.298317366548036
10560,ESP,Spain,2020-03-06,261.0,3.0,5.564520407322694
10561,ESP,Spain,2020-03-07,374.0,4.0,5.924255797414532
10562,ESP,Spain,2020-03-08,430.0,5.0,6.063785208687608
10563,ESP,Spain,2020-03-09,589.0,6.0,6.3784261836515865
10564,ESP,Spain,2020-03-10,1204.0,7.0,7.093404625868766
10565,ESP,Spain,2020-03-11,1639.0,8.0,7.40184157874383
10566,ESP,Spain,2020-03-12,2140.0,9.0,7.668561108015897
10567,ESP,Spain,2020-03-13,3004.0,10.0,8.007700012884026
10568,ESP,Spain,2020-03-14,4231.0,11.0,8.350193650720067
10569,ESP,Spain,2020-03-15,5753.0,12.0,8.657476736863293
10570,ESP,Spain,2020-03-16,7753.0,13.0,8.955835144218959
10571,ESP,Spain,2020-03-17,9191.0,14.0,9.12598002335811
10572,ESP,Spain,2020-03-18,11178.0,15.0,9.321702839829644
10573,ESP,Spain,2020-03-19,13716.0,16.0,9.526318313582811
10574,ESP,Spain,2020-03-20,17147.0,17.0,9.749578510178852
10575,ESP,Spain,2020-03-21,19980.0,18.0,9.902487052202545
10576,ESP,Spain,2020-03-22,24926.0,19.0,10.123666714386323
10577,ESP,Spain,2020-03-23,28572.0,20.0,10.260182496274863
10578,ESP,Spain,2020-03-24,33089.0,21.0,10.40695617984855
10579,ESP,Spain,2020-03-25,39673.0,22.0,10.588426134546184
10580,ESP,Spain,2020-03-26,47610.0,23.0,10.770798102188564
10581,ESP,Spain,2020-03-27,56188.0,24.0,10.9364584899508
10582,ESP,Spain,2020-03-28,64059.0,25.0,11.067559812676024
10583,ESP,Spain,2020-03-29,72248.0,26.0,11.187859923930635
10584,ESP,Spain,2020-03-30,78797.0,27.0,11.27463020405526
10585,ESP,Spain,2020-03-31,85195.0,28.0,11.352698025649339
10586,ESP,Spain,2020-04-01,94417.0,29.0,11.455476420666043
10587,ESP,Spain,2020-04-02,102136.0,30.0,11.534060537500187
10588,ESP,Spain,2020-04-03,110238.0,31.0,11.610396943847789
10589,ESP,Spain,2020-04-04,117710.0,32.0,11.675979251406526
10590,ESP,Spain,2020-04-05,124736.0,33.0,11.733954782867233
10591,ESP,Spain,2020-04-06,130759.0,34.0,11.78111121321025
10592,ESP,Spain,2020-04-07,135032.0,35.0,11.813267066368764
10593,ESP,Spain,2020-04-08,140510.0,36.0,11.853033939600387
10594,ESP,Spain,2020-04-09,146690.0,37.0,11.89607679548181
10595,ESP,Spain,2020-04-10,152446.0,38.0,11.93456571396132
10596,ESP,Spain,2020-04-11,157022.0,39.0,11.964141201902054
10597,ESP,Spain,2020-04-12,161852.0,40.0,11.994437616398832
10598,ESP,Spain,2020-04-13,166019.0,41.0,12.019857518620208
10599,ESP,Spain,2020-04-14,169496.0,42.0,12.040584606704126
10600,ESP,Spain,2020-04-15,172541.0,43.0,12.05839016837128
10677,LKA,Sri Lanka,2020-03-25,102.0,0.0,4.624972813284271
10678,LKA,Sri Lanka,2020-03-26,102.0,1.0,4.624972813284271
10679,LKA,Sri Lanka,2020-03-27,106.0,2.0,4.663439094112067
10680,LKA,Sri Lanka,2020-03-28,106.0,3.0,4.663439094112067
10681,LKA,Sri Lanka,2020-03-29,115.0,4.0,4.74493212836325
10682,LKA,Sri Lanka,2020-03-30,120.0,5.0,4.787491742782046
10683,LKA,Sri Lanka,2020-03-31,120.0,6.0,4.787491742782046
10684,LKA,Sri Lanka,2020-04-01,122.0,7.0,4.804021044733257
10685,LKA,Sri Lanka,2020-04-02,143.0,8.0,4.962844630259907
10686,LKA,Sri Lanka,2020-04-03,148.0,9.0,4.997212273764115
10687,LKA,Sri Lanka,2020-04-04,151.0,10.0,5.017279836814924
10688,LKA,Sri Lanka,2020-04-05,159.0,11.0,5.0689042022202315
10689,LKA,Sri Lanka,2020-04-06,166.0,12.0,5.111987788356544
10690,LKA,Sri Lanka,2020-04-07,178.0,13.0,5.181783550292085
10691,LKA,Sri Lanka,2020-04-08,185.0,14.0,5.220355825078324
10692,LKA,Sri Lanka,2020-04-09,189.0,15.0,5.241747015059643
10693,LKA,Sri Lanka,2020-04-10,190.0,16.0,5.247024072160486
10694,LKA,Sri Lanka,2020-04-11,197.0,17.0,5.2832037287379885
10695,LKA,Sri Lanka,2020-04-12,199.0,18.0,5.293304824724492
10696,LKA,Sri Lanka,2020-04-13,210.0,19.0,5.3471075307174685
10697,LKA,Sri Lanka,2020-04-14,218.0,20.0,5.384495062789089
10698,LKA,Sri Lanka,2020-04-15,233.0,21.0,5.4510384535657
10858,SWE,Sweden,2020-03-07,137.0,0.0,4.919980925828125
10859,SWE,Sweden,2020-03-08,161.0,1.0,5.081404364984463
10860,SWE,Sweden,2020-03-09,203.0,2.0,5.313205979041787
10861,SWE,Sweden,2020-03-10,248.0,3.0,5.5134287461649825
10862,SWE,Sweden,2020-03-11,326.0,4.0,5.786897381366708
10863,SWE,Sweden,2020-03-12,462.0,5.0,6.135564891081739
10864,SWE,Sweden,2020-03-13,620.0,6.0,6.429719478039138
10865,SWE,Sweden,2020-03-14,775.0,7.0,6.652863029353347
10866,SWE,Sweden,2020-03-15,924.0,8.0,6.828712071641684
10867,SWE,Sweden,2020-03-16,1032.0,9.0,6.939253946041508
10868,SWE,Sweden,2020-03-17,1121.0,10.0,7.02197642307216
10869,SWE,Sweden,2020-03-18,1167.0,11.0,7.062191632286556
10870,SWE,Sweden,2020-03-19,1301.0,12.0,7.170888478512505
10871,SWE,Sweden,2020-03-20,1423.0,13.0,7.260522598089852
10872,SWE,Sweden,2020-03-21,1623.0,14.0,7.392031567514591
10873,SWE,Sweden,2020-03-22,1746.0,15.0,7.465082736399547
10874,SWE,Sweden,2020-03-23,1906.0,16.0,7.552762084214147
10875,SWE,Sweden,2020-03-24,2016.0,17.0,7.60887062919126
10876,SWE,Sweden,2020-03-25,2272.0,18.0,7.7284157798410416
10877,SWE,Sweden,2020-03-26,2510.0,19.0,7.828038032125829
10878,SWE,Sweden,2020-03-27,2806.0,20.0,7.939515260662406
10879,SWE,Sweden,2020-03-28,3046.0,21.0,8.021584533455107
10880,SWE,Sweden,2020-03-29,3447.0,22.0,8.145259566516865
10881,SWE,Sweden,2020-03-30,3700.0,23.0,8.216088098632316
10882,SWE,Sweden,2020-03-31,4028.0,24.0,8.301025253838453
10883,SWE,Sweden,2020-04-01,4435.0,25.0,8.39728289474368
10884,SWE,Sweden,2020-04-02,4947.0,26.0,8.506536611227709
10885,SWE,Sweden,2020-04-03,5466.0,27.0,8.606302366488013
10886,SWE,Sweden,2020-04-04,6078.0,28.0,8.712430973476739
10887,SWE,Sweden,2020-04-05,6443.0,29.0,8.770749549138642
10888,SWE,Sweden,2020-04-06,6830.0,30.0,8.829079952564836
10889,SWE,Sweden,2020-04-07,7206.0,31.0,8.882669291308039
10890,SWE,Sweden,2020-04-08,7693.0,32.0,8.948066103458935
10891,SWE,Sweden,2020-04-09,8419.0,33.0,9.038246335337664
10892,SWE,Sweden,2020-04-10,9141.0,34.0,9.12052506765382
10893,SWE,Sweden,2020-04-11,9685.0,35.0,9.178333575841096
10894,SWE,Sweden,2020-04-12,10151.0,36.0,9.225327501784431
10895,SWE,Sweden,2020-04-13,10483.0,37.0,9.257510176452573
10896,SWE,Sweden,2020-04-14,10948.0,38.0,9.30091207016057
10897,SWE,Sweden,2020-04-15,11445.0,39.0,9.345308232386667
10965,CHE,Switzerland,2020-03-07,209.0,0.0,5.342334251964811
10966,CHE,Switzerland,2020-03-08,264.0,1.0,5.575949103146316
10967,CHE,Switzerland,2020-03-09,332.0,2.0,5.805134968916488
10968,CHE,Switzerland,2020-03-10,374.0,3.0,5.924255797414532
10969,CHE,Switzerland,2020-03-11,490.0,4.0,6.194405391104672
10970,CHE,Switzerland,2020-03-12,642.0,5.0,6.464588303689961
10971,CHE,Switzerland,2020-03-13,854.0,6.0,6.74993119378857
10972,CHE,Switzerland,2020-03-14,1121.0,7.0,7.02197642307216
10973,CHE,Switzerland,2020-03-15,1359.0,8.0,7.214504414151143
10974,CHE,Switzerland,2020-03-16,2200.0,9.0,7.696212639346407
10975,CHE,Switzerland,2020-03-17,2200.0,10.0,7.696212639346407
10976,CHE,Switzerland,2020-03-18,2650.0,11.0,7.882314918980268
10977,CHE,Switzerland,2020-03-19,3010.0,12.0,8.009695357742922
10978,CHE,Switzerland,2020-03-20,3888.0,13.0,8.265650165580329
10979,CHE,Switzerland,2020-03-21,4840.0,14.0,8.484669999710677
10980,CHE,Switzerland,2020-03-22,6077.0,15.0,8.712266432135355
10981,CHE,Switzerland,2020-03-23,6971.0,16.0,8.849513965486398
10982,CHE,Switzerland,2020-03-24,8015.0,17.0,8.989070065043654
10983,CHE,Switzerland,2020-03-25,8789.0,18.0,9.081256218564645
10984,CHE,Switzerland,2020-03-26,9714.0,19.0,9.18132342290569
10985,CHE,Switzerland,2020-03-27,10714.0,20.0,9.279306576440906
10986,CHE,Switzerland,2020-03-28,12104.0,21.0,9.401291255468191
10987,CHE,Switzerland,2020-03-29,13152.0,22.0,9.48432911729596
10988,CHE,Switzerland,2020-03-30,14274.0,23.0,9.566194979531012
10989,CHE,Switzerland,2020-03-31,15412.0,24.0,9.642901705746048
10990,CHE,Switzerland,2020-04-01,16108.0,25.0,9.687071321971345
10991,CHE,Switzerland,2020-04-02,17070.0,26.0,9.745077815788486
10992,CHE,Switzerland,2020-04-03,18194.0,27.0,9.808847148382007
10993,CHE,Switzerland,2020-04-04,19227.0,28.0,9.864070820172337
10994,CHE,Switzerland,2020-04-05,20201.0,29.0,9.913487387114461
10995,CHE,Switzerland,2020-04-06,21022.0,30.0,9.9533247873833
10996,CHE,Switzerland,2020-04-07,21574.0,31.0,9.979244164935375
10997,CHE,Switzerland,2020-04-08,22164.0,32.0,10.00622462998724
10998,CHE,Switzerland,2020-04-09,22710.0,33.0,10.030560635099604
10999,CHE,Switzerland,2020-04-10,23495.0,34.0,10.064542911536916
11000,CHE,Switzerland,2020-04-11,24228.0,35.0,10.095264268100838
11001,CHE,Switzerland,2020-04-12,24820.0,36.0,10.119405058758598
11002,CHE,Switzerland,2020-04-13,25220.0,37.0,10.135392609518911
11003,CHE,Switzerland,2020-04-14,25499.0,38.0,10.146394514691288
11004,CHE,Switzerland,2020-04-15,25753.0,39.0,10.156306404160087
11106,TWN,Taiwan,2020-03-19,108.0,0.0,4.68213122712422
11107,TWN,Taiwan,2020-03-20,108.0,1.0,4.68213122712422
11108,TWN,Taiwan,2020-03-21,135.0,2.0,4.90527477843843
11109,TWN,Taiwan,2020-03-22,153.0,3.0,5.030437921392435
11110,TWN,Taiwan,2020-03-23,165.0,4.0,5.10594547390058
11111,TWN,Taiwan,2020-03-24,195.0,5.0,5.272999558563747
11112,TWN,Taiwan,2020-03-25,216.0,6.0,5.375278407684165
11113,TWN,Taiwan,2020-03-26,235.0,7.0,5.459585514144159
11114,TWN,Taiwan,2020-03-27,252.0,8.0,5.529429087511423
11115,TWN,Taiwan,2020-03-28,267.0,9.0,5.58724865840025
11116,TWN,Taiwan,2020-03-29,283.0,10.0,5.645446897643238
11117,TWN,Taiwan,2020-03-30,306.0,11.0,5.723585101952381
11118,TWN,Taiwan,2020-03-31,306.0,12.0,5.723585101952381
11119,TWN,Taiwan,2020-04-01,322.0,13.0,5.7745515455444085
11120,TWN,Taiwan,2020-04-02,339.0,14.0,5.82600010738045
11121,TWN,Taiwan,2020-04-03,339.0,15.0,5.82600010738045
11122,TWN,Taiwan,2020-04-04,355.0,16.0,5.872117789475416
11123,TWN,Taiwan,2020-04-05,363.0,17.0,5.8944028342648505
11124,TWN,Taiwan,2020-04-06,363.0,18.0,5.8944028342648505
11125,TWN,Taiwan,2020-04-07,373.0,19.0,5.921578419643816
11126,TWN,Taiwan,2020-04-08,376.0,20.0,5.929589143389895
11127,TWN,Taiwan,2020-04-09,379.0,21.0,5.937536205082426
11128,TWN,Taiwan,2020-04-10,380.0,22.0,5.940171252720432
11129,TWN,Taiwan,2020-04-11,380.0,23.0,5.940171252720432
11130,TWN,Taiwan,2020-04-12,385.0,24.0,5.953243334287785
11131,TWN,Taiwan,2020-04-13,388.0,25.0,5.961005339623274
11132,TWN,Taiwan,2020-04-14,393.0,26.0,5.973809611869261
11133,TWN,Taiwan,2020-04-15,395.0,27.0,5.978885764901122
11233,THA,Thailand,2020-03-16,114.0,0.0,4.736198448394496
11234,THA,Thailand,2020-03-17,177.0,1.0,5.176149732573829
11235,THA,Thailand,2020-03-18,177.0,2.0,5.176149732573829
11236,THA,Thailand,2020-03-19,177.0,3.0,5.176149732573829
11237,THA,Thailand,2020-03-20,212.0,4.0,5.356586274672012
11238,THA,Thailand,2020-03-21,366.0,5.0,5.902633333401366
11239,THA,Thailand,2020-03-22,599.0,6.0,6.395261598115449
11240,THA,Thailand,2020-03-23,721.0,7.0,6.580639137284949
11241,THA,Thailand,2020-03-24,827.0,8.0,6.717804695023691
11242,THA,Thailand,2020-03-25,934.0,9.0,6.839476438228843
11243,THA,Thailand,2020-03-26,1045.0,10.0,6.951772164398911
11244,THA,Thailand,2020-03-27,1136.0,11.0,7.035268599281097
11245,THA,Thailand,2020-03-28,1136.0,12.0,7.035268599281097
11246,THA,Thailand,2020-03-29,1245.0,13.0,7.126890808898808
11247,THA,Thailand,2020-03-30,1388.0,14.0,7.23561914106675
11248,THA,Thailand,2020-03-31,1651.0,15.0,7.409136443920128
11249,THA,Thailand,2020-04-01,1651.0,16.0,7.409136443920128
11250,THA,Thailand,2020-04-02,1771.0,17.0,7.479299637782834
11251,THA,Thailand,2020-04-03,1875.0,18.0,7.536363938404511
11252,THA,Thailand,2020-04-04,1978.0,19.0,7.589841512182657
11253,THA,Thailand,2020-04-05,2169.0,20.0,7.682021510826875
11254,THA,Thailand,2020-04-06,2220.0,21.0,7.705262474866325
11255,THA,Thailand,2020-04-07,2258.0,22.0,7.722234744709607
11256,THA,Thailand,2020-04-08,2369.0,23.0,7.7702232041587855
11257,THA,Thailand,2020-04-09,2423.0,24.0,7.792761720816526
11258,THA,Thailand,2020-04-10,2473.0,25.0,7.813187267521416
11259,THA,Thailand,2020-04-11,2518.0,26.0,7.831220214604293
11260,THA,Thailand,2020-04-12,2551.0,27.0,7.844240718141811
11261,THA,Thailand,2020-04-13,2579.0,28.0,7.8551570058813445
11262,THA,Thailand,2020-04-14,2613.0,29.0,7.868254265520613
11263,THA,Thailand,2020-04-15,2643.0,30.0,7.879669914604289
11344,TTO,Trinidad and Tobago,2020-04-04,100.0,0.0,4.605170185988092
11345,TTO,Trinidad and Tobago,2020-04-05,103.0,1.0,4.634728988229636
11346,TTO,Trinidad and Tobago,2020-04-06,104.0,2.0,4.6443908991413725
11347,TTO,Trinidad and Tobago,2020-04-07,105.0,3.0,4.653960350157523
11348,TTO,Trinidad and Tobago,2020-04-08,107.0,4.0,4.672828834461906
11349,TTO,Trinidad and Tobago,2020-04-09,107.0,5.0,4.672828834461906
11350,TTO,Trinidad and Tobago,2020-04-10,109.0,6.0,4.6913478822291435
11351,TTO,Trinidad and Tobago,2020-04-11,109.0,7.0,4.6913478822291435
11352,TTO,Trinidad and Tobago,2020-04-12,112.0,8.0,4.718498871295094
11353,TTO,Trinidad and Tobago,2020-04-13,113.0,9.0,4.727387818712341
11354,TTO,Trinidad and Tobago,2020-04-14,113.0,10.0,4.727387818712341
11355,TTO,Trinidad and Tobago,2020-04-15,113.0,11.0,4.727387818712341
11372,TUN,Tunisia,2020-03-25,114.0,0.0,4.736198448394496
11373,TUN,Tunisia,2020-03-26,173.0,1.0,5.153291594497779
11374,TUN,Tunisia,2020-03-27,173.0,2.0,5.153291594497779
11375,TUN,Tunisia,2020-03-28,227.0,3.0,5.424950017481403
11376,TUN,Tunisia,2020-03-29,227.0,4.0,5.424950017481403
11377,TUN,Tunisia,2020-03-30,278.0,5.0,5.627621113690637
11378,TUN,Tunisia,2020-03-31,312.0,6.0,5.7430031878094825
11379,TUN,Tunisia,2020-04-01,362.0,7.0,5.8916442118257715
11380,TUN,Tunisia,2020-04-02,394.0,8.0,5.976350909297934
11381,TUN,Tunisia,2020-04-03,455.0,9.0,6.12029741895095
11382,TUN,Tunisia,2020-04-04,455.0,10.0,6.12029741895095
11383,TUN,Tunisia,2020-04-05,495.0,11.0,6.20455776256869
11384,TUN,Tunisia,2020-04-06,553.0,12.0,6.315358001522335
11385,TUN,Tunisia,2020-04-07,574.0,13.0,6.352629396319567
11386,TUN,Tunisia,2020-04-08,596.0,14.0,6.39024066706535
11387,TUN,Tunisia,2020-04-09,623.0,15.0,6.434546518787453
11388,TUN,Tunisia,2020-04-10,643.0,16.0,6.466144724237619
11389,TUN,Tunisia,2020-04-11,671.0,17.0,6.508769136971682
11390,TUN,Tunisia,2020-04-12,685.0,18.0,6.529418838262226
11391,TUN,Tunisia,2020-04-13,707.0,19.0,6.561030665896573
11392,TUN,Tunisia,2020-04-14,726.0,20.0,6.587550014824796
11393,TUN,Tunisia,2020-04-15,747.0,21.0,6.616065185132817
11399,TUR,Turkey,2020-03-19,191.0,0.0,5.25227342804663
11400,TUR,Turkey,2020-03-20,359.0,1.0,5.883322388488279
11401,TUR,Turkey,2020-03-21,670.0,2.0,6.507277712385012
11402,TUR,Turkey,2020-03-22,947.0,3.0,6.853299093186078
11403,TUR,Turkey,2020-03-23,1236.0,4.0,7.119635638017636
11404,TUR,Turkey,2020-03-24,1529.0,5.0,7.332369205929062
11405,TUR,Turkey,2020-03-25,1872.0,6.0,7.534762657037537
11406,TUR,Turkey,2020-03-26,2433.0,7.0,7.796880342783522
11407,TUR,Turkey,2020-03-27,3629.0,8.0,8.19671240721307
11408,TUR,Turkey,2020-03-28,5698.0,9.0,8.647870515057853
11409,TUR,Turkey,2020-03-29,7402.0,10.0,8.909505512946101
11410,TUR,Turkey,2020-03-30,9217.0,11.0,9.128804883993665
11411,TUR,Turkey,2020-03-31,10827.0,12.0,9.289798293310898
11412,TUR,Turkey,2020-04-01,13531.0,13.0,9.512738628263644
11413,TUR,Turkey,2020-04-02,15679.0,14.0,9.66007751636045
11414,TUR,Turkey,2020-04-03,18135.0,15.0,9.805599051717003
11415,TUR,Turkey,2020-04-04,20921.0,16.0,9.948508718183648
11416,TUR,Turkey,2020-04-05,23934.0,17.0,10.083055321133461
11417,TUR,Turkey,2020-04-06,27069.0,18.0,10.20614444066261
11418,TUR,Turkey,2020-04-07,30217.0,19.0,10.316159958893644
11419,TUR,Turkey,2020-04-08,34109.0,20.0,10.437316558067081
11420,TUR,Turkey,2020-04-09,38226.0,21.0,10.551271191344544
11421,TUR,Turkey,2020-04-10,42282.0,22.0,10.652116742555078
11422,TUR,Turkey,2020-04-11,47029.0,23.0,10.75851971168943
11423,TUR,Turkey,2020-04-12,52167.0,24.0,10.862205390050178
11424,TUR,Turkey,2020-04-13,56956.0,25.0,10.950034318900885
11425,TUR,Turkey,2020-04-14,61049.0,26.0,11.019432099388316
11426,TUR,Turkey,2020-04-15,65111.0,27.0,11.083848784736833
11486,UKR,Ukraine,2020-03-26,113.0,0.0,4.727387818712341
11487,UKR,Ukraine,2020-03-27,156.0,1.0,5.049856007249537
11488,UKR,Ukraine,2020-03-28,218.0,2.0,5.384495062789089
11489,UKR,Ukraine,2020-03-29,311.0,3.0,5.739792912179234
11490,UKR,Ukraine,2020-03-30,418.0,4.0,6.035481432524756
11491,UKR,Ukraine,2020-03-31,480.0,5.0,6.173786103901937
11492,UKR,Ukraine,2020-04-01,549.0,6.0,6.3080984415095305
