globalName,regionName,subRegionName,country,Entity,code,popDensity,gdp,gapPop,urbanPop,ruralPop,urbanPct,ruralPct,lifeExpectancy,medianAge,regionCode,subRegionCode,interRegionName,m49,development,countryWom,totalCases,totalDeaths,totalRecovered,activeCases,criticalCases,casesMPop,deathsMPop,totalTests,testsMPop,calcPop,pdi,idv,mas,uai,ltowvs,ivr,date,cases,daysGT100,logCases,casesPop,logCasesPop,logCasesMPop,slope,intercept,rvalue,pvalue,stderr,slopePop,interceptPop,rvaluePop,pvaluePop,stderrPop
World,Europe,Southern Europe,Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,69.06173828125,10932.4594822386,3535961.0,1668019,1867942,47.173,52.827,76.735,41.0,150,39,,70,Developed,Bosnia and Herzegovina,1110,41.0,253.0,816,4.0,338.0,12.0,13339.0,4066.0,3284024,,,,,70.0,44.0,1586649600,948.0,20.0,6.854354502255021,0.0002886702411431829,-8.15022555543351,5.823045895483019,0.10802975210485216,4.914920565287747,0.9846478636988482,7.236347999936931e-16,0.004393511579231542,0.10802975210485216,-10.089659492400784,0.9846478636988482,7.236347999936931e-16,0.004393511579231543
World,Europe,Southern Europe,Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,69.06173828125,10932.4594822386,3535961.0,1668019,1867942,47.173,52.827,76.735,41.0,150,39,,70,Developed,Bosnia and Herzegovina,1110,41.0,253.0,816,4.0,338.0,12.0,13339.0,4066.0,3284024,,,,,70.0,44.0,1585785600,464.0,10.0,6.139884552226255,0.00014129007583379416,-8.864695505462276,5.823045895483019,0.13688999665148188,4.766728848853564,0.9935063209811947,8.30960381403489e-10,0.0052255744664102665,0.13688999665148188,-10.237851208834966,0.9935063209811947,8.30960381403489e-10,0.0052255744664102665
World,Europe,Southern Europe,Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,69.06173828125,10932.4594822386,3535961.0,1668019,1867942,47.173,52.827,76.735,41.0,150,39,,70,Developed,Bosnia and Herzegovina,1110,41.0,253.0,816,4.0,338.0,12.0,13339.0,4066.0,3284024,,,,,70.0,44.0,1585353600,229.0,5.0,5.43372200355424,6.97315244955579e-05,-9.570858054134291,5.823045895483019,0.11868559737158849,4.80435909706807,0.9692038738563094,0.001407998533836451,0.01507808782863937,0.11868559737158847,-10.200220960620461,0.9692038738563095,0.0014079985338364411,0.01507808782863934
World,Europe,Southern Europe,Croatia,Croatia,HRV,75.11801286633309,20983.9852751789,4236016.0,2360534,1843070,56.155,43.845001,77.2756097560976,42.599998,150,39,,191,Developed,Croatia,1741,33.0,473.0,1235,31.0,424.0,8.0,19256.0,4691.0,4106132,73.0,33.0,40.0,80.0,58.0,33.0,1586390400,1343.0,20.0,7.202661196523238,0.000327071803829005,-8.025330827597026,6.049733455231958,0.11885502535281268,5.16315199037065,0.9525411379224019,2.8946401574966456e-11,0.008713964062307612,0.11885502535281268,-10.064840033749615,0.9525411379224019,2.8946401574966456e-11,0.008713964062307612
World,Europe,Southern Europe,Croatia,Croatia,HRV,75.11801286633309,20983.9852751789,4236016.0,2360534,1843070,56.155,43.845001,77.2756097560976,42.599998,150,39,,191,Developed,Croatia,1741,33.0,473.0,1235,31.0,424.0,8.0,19256.0,4691.0,4106132,73.0,33.0,40.0,80.0,58.0,33.0,1585526400,713.0,10.0,6.569481420414296,0.00017364273725247996,-8.658510603705968,6.049733455231958,0.1924475703843716,4.820277113819497,0.9802926382434294,1.2048769714384475e-07,0.012927494673941626,0.19244757038437157,-10.407714910300765,0.9802926382434294,1.2048769714384475e-07,0.012927494673941624
World,Europe,Southern Europe,Croatia,Croatia,HRV,75.11801286633309,20983.9852751789,4236016.0,2360534,1843070,56.155,43.845001,77.2756097560976,42.599998,150,39,,191,Developed,Croatia,1741,33.0,473.0,1235,31.0,424.0,8.0,19256.0,4691.0,4106132,73.0,33.0,40.0,80.0,58.0,33.0,1585094400,382.0,5.0,5.945420608606575,9.303159274957551e-05,-9.282571415513688,6.049733455231958,0.2656790707909514,4.658659022953546,0.9885752167367275,0.00019504289515917867,0.020254084876863948,0.2656790707909515,-10.569333001166717,0.9885752167367277,0.00019504289515917504,0.020254084876863854
World,Europe,Southern Europe,Greece,Greece,GRC,83.947889837083,24170.3018369872,11217800.0,8445266,2375617,78.046,21.954,81.0365853658537,43.299999,150,39,,300,Developed,Greece,2192,102.0,269.0,1821,72.0,210.0,10.0,50771.0,4871.0,10438095,60.0,35.0,57.0,112.0,45.0,50.0,1586649600,2081.0,30.0,7.640603826393634,0.00019936588045998816,-8.520368826110857,5.3471075307174685,0.081778517545282,5.491952412823084,0.9699789319151215,2.3535911827202464e-19,0.0038073411582354396,0.08177851754528198,-10.669020239681409,0.9699789319151214,2.353591182720347e-19,0.0038073411582354466
World,Europe,Southern Europe,Greece,Greece,GRC,83.947889837083,24170.3018369872,11217800.0,8445266,2375617,78.046,21.954,81.0365853658537,43.299999,150,39,,300,Developed,Greece,2192,102.0,269.0,1821,72.0,210.0,10.0,50771.0,4871.0,10438095,60.0,35.0,57.0,112.0,45.0,50.0,1585785600,1375.0,20.0,7.226209010100671,0.0001317290176033079,-8.934763642403821,5.3471075307174685,0.1037706640757876,5.311739108086181,0.978312845889317,1.880085786802867e-14,0.005040444158600707,0.10377066407578764,-10.849233544418313,0.9783128458893171,1.8800857868027805e-14,0.005040444158600696
World,Europe,Southern Europe,Greece,Greece,GRC,83.947889837083,24170.3018369872,11217800.0,8445266,2375617,78.046,21.954,81.0365853658537,43.299999,150,39,,300,Developed,Greece,2192,102.0,269.0,1821,72.0,210.0,10.0,50771.0,4871.0,10438095,60.0,35.0,57.0,112.0,45.0,50.0,1584921600,624.0,10.0,6.436150368369428,5.978102326142845e-05,-9.724822284135065,5.3471075307174685,0.13641306317953533,5.161556883700225,0.9555527822333214,4.516941280125961e-06,0.014029335037377204,0.13641306317953536,-10.999415768804267,0.9555527822333214,4.516941280125961e-06,0.014029335037377208
World,Europe,Southern Europe,Greece,Greece,GRC,83.947889837083,24170.3018369872,11217800.0,8445266,2375617,78.046,21.954,81.0365853658537,43.299999,150,39,,300,Developed,Greece,2192,102.0,269.0,1821,72.0,210.0,10.0,50771.0,4871.0,10438095,60.0,35.0,57.0,112.0,45.0,50.0,1584489600,387.0,5.0,5.958424693029782,3.707573077271284e-05,-10.20254795947471,5.3471075307174685,0.21608491087930273,4.991603235025346,0.9701124159858933,0.001326552710910784,0.02702484997514233,0.21608491087930287,-11.169369417479146,0.9701124159858933,0.001326552710910784,0.02702484997514235
World,Europe,Southern Europe,Italy,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,150,39,,380,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1585958400,119827.0,40.0,11.693804314896258,0.0019821825727994336,-6.223556731878043,7.912789220690681,0.1603056648103362,6.213738971492703,0.9668901663390568,9.669090987697278e-25,0.006774979363499502,0.16030566481033623,-11.703622075281597,0.9668901663390568,9.669090987697278e-25,0.006774979363499502
World,Europe,Southern Europe,Italy,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,150,39,,380,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1585526400,97689.0,35.0,11.489544242132316,0.0016159749752076233,-6.427816804641984,7.912789220690681,0.17889761042978614,5.984639392119131,0.9765040389570996,3.0192122031670497e-24,0.006770745612733782,0.17889761042978614,-11.93272165465517,0.9765040389570996,3.0192122031670497e-24,0.006770745612733784
World,Europe,Southern Europe,Italy,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,150,39,,380,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1585094400,69176.0,30.0,11.144409260640266,0.001144311896784311,-6.772951786134034,7.912789220690681,0.19847357192820042,5.776022577511604,0.9831902059910594,5.705798992745986e-23,0.006844307660053021,0.1984735719282005,-12.141338469262697,0.9831902059910598,5.705798992744404e-23,0.006844307660052953
World,Europe,Southern Europe,Italy,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,150,39,,380,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1584230400,21157.0,20.0,9.959726098983317,0.0003499798600709157,-7.957634947790983,7.912789220690681,0.24186620430214562,5.4248868844259945,0.9895436646388632,1.919735733988453e-17,0.008087790914929654,0.24186620430214562,-12.492474162348305,0.9895436646388629,1.919735733989026e-17,0.008087790914929786
World,Europe,Southern Europe,Italy,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,150,39,,380,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1583366400,3089.0,10.0,8.035602692918582,5.1098349849177986e-05,-9.88175835385572,7.912789220690681,0.31175595369543174,5.10374461653707,0.992973451991051,1.1840731266142825e-09,0.01238447582450508,0.31175595369543174,-12.813616430237232,0.9929734519910508,1.1840731266144469e-09,0.012384475824505277
World,Europe,Southern Europe,Italy,Italy,ITA,206.468287210172,34302.0374026544,59504212.0,42247229,18483353,69.565,30.434998999999998,82.54390243902441,45.900002,150,39,,380,Developed,Italy,165155,21645.0,38092.0,105418,3079.0,2732.0,358.0,1117404.0,18481.0,60452050,50.0,76.0,70.0,75.0,61.0,30.0,1582934400,888.0,5.0,6.78897174299217,1.4689328153470395e-05,-11.12838930378213,7.912789220690681,0.36792894804568277,4.971591650664935,0.99374207139243,5.861997021722694e-05,0.0206780735263666,0.36792894804568294,-12.945769396109366,0.9937420713924302,5.8619970217222774e-05,0.020678073526366237
World,Europe,Southern Europe,Macedonia,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,150,39,,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,1586649600,760.0,20.0,6.633318433280377,0.00036517446450287986,-7.915135333640798,6.148468295917647,0.09282562816528601,4.882682246106545,0.9933242833298376,2.742853045282084e-19,0.0024730788913288233,0.09282562816528594,-9.66577152081463,0.9933242833298369,2.7428530452846975e-19,0.002473078891328947
World,Europe,Southern Europe,Macedonia,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,150,39,,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,1585785600,354.0,10.0,5.869296913133774,0.00017009442162370982,-8.6791568537874,6.148468295917647,0.11007075624554796,4.801833565836083,0.9945182200674079,3.8828397371714203e-10,0.0038576049820062933,0.11007075624554793,-9.746620201085092,0.9945182200674079,3.8828397371714203e-10,0.003857604982006292
World,Europe,Southern Europe,Macedonia,Macedonia,MKD,82.4467882632831,12759.8166020197,2079308.0,1193689,885619,57.408,42.591999,75.54899999999999,37.400002,150,39,,807,Developed,Macedonia,974,45.0,98.0,831,15.0,468.0,22.0,9262.0,4446.0,2081197,,,,,62.0,35.0,1585353600,219.0,5.0,5.389071729816501,0.00010522790490280353,-9.159382037104674,6.148468295917647,0.13186439808253744,4.7561043345176675,0.9947836599482436,4.074433646607779e-05,0.006760826120850616,0.13186439808253736,-9.792349432403507,0.9947836599482438,4.07443364660743e-05,0.006760826120850466
World,Europe,Southern Europe,Malta,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,150,39,,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,1586736000,378.0,20.0,5.934894195619588,0.0008564204344634458,-7.062749140646624,6.806829360392176,0.06339903688333677,4.669232087307966,0.992616601419119,7.123971828178119e-19,0.0017773147883797748,0.06339903688333678,-8.328411248958245,0.9926166014191188,7.123971828180145e-19,0.0017773147883798023
World,Europe,Southern Europe,Malta,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,150,39,,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,1585872000,195.0,10.0,5.272999558563747,0.00044180419238193635,-7.724643777702465,6.806829360392176,0.05416397311952322,4.715631425175801,0.9863267803377296,2.3458964492732595e-08,0.003016679544935915,0.05416397311952326,-8.282011911090411,0.9863267803377297,2.3458964492731758e-08,0.003016679544935904
World,Europe,Southern Europe,Malta,Malta,MLT,1390.790625,34087.0815138045,427616.0,420192,24861,94.414,5.586,81.7975609756098,40.900002,150,39,,470,Developed,Malta,399,3.0,44.0,352,4.0,904.0,7.0,20139.0,45611.0,441372,56.0,59.0,47.0,96.0,47.0,66.0,1585440000,149.0,5.0,5.003946305945459,0.0003375837162303001,-7.993697030320753,6.806829360392176,0.06098746640151266,4.706930170768333,0.9784672817725028,0.0006904950233556284,0.006432475681745859,0.06098746640151274,-8.29071316549788,0.9784672817725031,0.0006904950233556066,0.006432475681745823
World,Europe,Southern Europe,Montenegro,Montenegro,MNE,46.25717472118961,15289.7211914952,628178.0,409418,212741,65.806,34.194,76.938,37.700001,150,39,,499,Developed,Montenegro,288,4.0,55.0,229,7.0,459.0,6.0,3874.0,6168.0,627451,,,,,75.0,20.0,1586563200,257.0,10.0,5.54907608489522,0.0004095937372001957,-7.800344774394454,6.129050210060545,0.0872705049691946,4.821236131099546,0.9436527435224413,1.2910101295825249e-05,0.010201869240786109,0.0872705049691946,-8.528184728190126,0.9436527435224413,1.2910101295825249e-05,0.010201869240786109
World,Europe,Southern Europe,Montenegro,Montenegro,MNE,46.25717472118961,15289.7211914952,628178.0,409418,212741,65.806,34.194,76.938,37.700001,150,39,,499,Developed,Montenegro,288,4.0,55.0,229,7.0,459.0,6.0,3874.0,6168.0,627451,,,,,75.0,20.0,1586131200,214.0,5.0,5.365976015021851,0.0003410624893417972,-7.983444844267823,6.129050210060545,0.1438784091903441,4.6905842702696425,0.9928359859961139,7.680080528026034e-05,0.008657691632197241,0.14387840919034403,-8.658836589020032,0.9928359859961139,7.680080528026034e-05,0.008657691632197238
World,Europe,Southern Europe,Portugal,Portugal,PRT,113.072025849835,26607.8331233896,10418473.0,6578828,3779248,63.513999999999996,36.486,81.1243902439025,43.900002,150,39,,620,Developed,Portugal,18091,599.0,383.0,17109,208.0,1774.0,59.0,208314.0,20430.0,10197858,63.0,27.0,31.0,104.0,28.0,33.0,1586736000,16585.0,30.0,9.716253951381153,0.0016263219197600123,-6.421434304820259,7.480992162869525,0.15731492758516868,5.6883868873824,0.9600362468836762,1.3980331493203016e-17,0.008516251734323911,0.15731492758516868,-10.449301368819011,0.9600362468836762,1.3980331493203016e-17,0.008516251734323911
World,Europe,Southern Europe,Portugal,Portugal,PRT,113.072025849835,26607.8331233896,10418473.0,6578828,3779248,63.513999999999996,36.486,81.1243902439025,43.900002,150,39,,620,Developed,Portugal,18091,599.0,383.0,17109,208.0,1774.0,59.0,208314.0,20430.0,10197858,63.0,27.0,31.0,104.0,28.0,33.0,1585872000,9034.0,20.0,9.108750516214549,0.0008858723076944198,-7.028937739986863,7.480992162869525,0.21494545483200553,5.223501141863361,0.9855384961330259,4.115667179772073e-16,0.008478592401484419,0.21494545483200553,-10.914187114338052,0.9855384961330259,4.115667179772073e-16,0.008478592401484419
World,Europe,Southern Europe,Portugal,Portugal,PRT,113.072025849835,26607.8331233896,10418473.0,6578828,3779248,63.513999999999996,36.486,81.1243902439025,43.900002,150,39,,620,Developed,Portugal,18091,599.0,383.0,17109,208.0,1774.0,59.0,208314.0,20430.0,10197858,63.0,27.0,31.0,104.0,28.0,33.0,1585008000,2060.0,10.0,7.630461261783627,0.00020200320498677272,-8.507226994417785,7.480992162869525,0.28475539738126,4.892335091205591,0.9950650837908206,2.421597863820847e-10,0.009464935267282714,0.28475539738126,-11.245353164995823,0.9950650837908206,2.421597863820847e-10,0.009464935267282714
World,Europe,Southern Europe,Portugal,Portugal,PRT,113.072025849835,26607.8331233896,10418473.0,6578828,3779248,63.513999999999996,36.486,81.1243902439025,43.900002,150,39,,620,Developed,Portugal,18091,599.0,383.0,17109,208.0,1774.0,59.0,208314.0,20430.0,10197858,63.0,27.0,31.0,104.0,28.0,33.0,1584576000,642.0,5.0,6.464588303689961,6.295439689393596e-05,-9.673099952511452,7.480992162869525,0.34159973940806876,4.766193269520646,0.9984263506338902,3.7126100203150744e-06,0.009593333886637214,0.3415997394080686,-11.371494986680766,0.9984263506338902,3.7126100203150744e-06,0.009593333886637209
World,Europe,Southern Europe,Serbia,Serbia,SRB,81.12717813857759,13277.8001173574,8851280.0,3951845,3143538,55.696000000000005,44.304001,75.2878048780488,40.0,150,39,,688,Developed,Serbia,4873,99.0,400.0,4374,128.0,558.0,11.0,26278.0,3008.0,8732975,86.0,25.0,43.0,92.0,52.0,28.0,1586390400,2666.0,20.0,7.888334500738654,0.0003052797013617925,-8.094282147948435,6.324358962381311,0.1624944243409123,4.7970845976401355,0.9959177142077894,2.590571924442471e-21,0.0033787901939429403,0.16249442434091227,-11.185532051046955,0.9959177142077893,2.5905719244431517e-21,0.0033787901939429862
World,Europe,Southern Europe,Serbia,Serbia,SRB,81.12717813857759,13277.8001173574,8851280.0,3951845,3143538,55.696000000000005,44.304001,75.2878048780488,40.0,150,39,,688,Developed,Serbia,4873,99.0,400.0,4374,128.0,558.0,11.0,26278.0,3008.0,8732975,86.0,25.0,43.0,92.0,52.0,28.0,1585526400,741.0,10.0,6.608000625296087,8.485080971833768e-05,-9.374616023391003,6.324358962381311,0.1845641497634385,4.694439082209371,0.9908613327469189,3.852077106196396e-09,0.00837481358507551,0.1845641497634385,-11.288177566477717,0.9908613327469189,3.852077106196396e-09,0.00837481358507551
World,Europe,Southern Europe,Serbia,Serbia,SRB,81.12717813857759,13277.8001173574,8851280.0,3951845,3143538,55.696000000000005,44.304001,75.2878048780488,40.0,150,39,,688,Developed,Serbia,4873,99.0,400.0,4374,128.0,558.0,11.0,26278.0,3008.0,8732975,86.0,25.0,43.0,92.0,52.0,28.0,1585094400,249.0,5.0,5.517452896464707,2.8512620269724808e-05,-10.46516375222238,6.324358962381311,0.14658738327863388,4.783877413887133,0.9870363235737504,0.0002509960420483197,0.011917919722613345,0.14658738327863402,-11.198739234799957,0.9870363235737504,0.0002509960420483197,0.011917919722613354
World,Europe,Southern Europe,Slovenia,Slovenia,SVN,102.45933465739799,29037.7416756681,2074788.0,1109788,953743,53.781000000000006,46.219002,80.7756097560976,43.0,150,39,,705,Developed,Slovenia,1248,61.0,165.0,1022,34.0,600.0,29.0,37114.0,17852.0,2080000,71.0,27.0,19.0,88.0,49.0,48.0,1586736000,1205.0,30.0,7.094234845924755,0.0005793269230769231,-7.453643605752745,6.396929655216146,0.06636142337437907,5.36028552583145,0.9729311957483792,5.3463002361193966e-20,0.0029270158258988543,0.06636142337437909,-9.187592925846053,0.9729311957483796,5.346300236118179e-20,0.0029270158258988296
World,Europe,Southern Europe,Slovenia,Slovenia,SVN,102.45933465739799,29037.7416756681,2074788.0,1109788,953743,53.781000000000006,46.219002,80.7756097560976,43.0,150,39,,705,Developed,Slovenia,1248,61.0,165.0,1022,34.0,600.0,29.0,37114.0,17852.0,2080000,71.0,27.0,19.0,88.0,49.0,48.0,1585872000,897.0,20.0,6.799055862058796,0.00043125,-7.748822589618705,6.396929655216146,0.08562220285506648,5.203703199988309,0.9887830925949775,3.729537623490634e-17,0.0029671454895416676,0.08562220285506648,-9.344175251689188,0.9887830925949772,3.729537623491696e-17,0.0029671454895417136
World,Europe,Southern Europe,Slovenia,Slovenia,SVN,102.45933465739799,29037.7416756681,2074788.0,1109788,953743,53.781000000000006,46.219002,80.7756097560976,43.0,150,39,,705,Developed,Slovenia,1248,61.0,165.0,1022,34.0,600.0,29.0,37114.0,17852.0,2080000,71.0,27.0,19.0,88.0,49.0,48.0,1585008000,442.0,10.0,6.091309882077698,0.0002125,-8.456568569599803,6.396929655216146,0.10404110444598454,5.116591339027028,0.9768906664050104,2.454852425424456e-07,0.007587920556455408,0.1040411044459846,-9.431287112650471,0.9768906664050104,2.454852425424456e-07,0.007587920556455413
World,Europe,Southern Europe,Slovenia,Slovenia,SVN,102.45933465739799,29037.7416756681,2074788.0,1109788,953743,53.781000000000006,46.219002,80.7756097560976,43.0,150,39,,705,Developed,Slovenia,1248,61.0,165.0,1022,34.0,600.0,29.0,37114.0,17852.0,2080000,71.0,27.0,19.0,88.0,49.0,48.0,1584576000,286.0,5.0,5.655991810819852,0.0001375,-8.891886640857647,6.396929655216146,0.1410085588663336,5.037892110946573,0.9644254986159801,0.0018758071542600756,0.019325644500518043,0.14100855886633376,-9.50998634073093,0.9644254986159804,0.0018758071542600537,0.019325644500518015
World,Europe,Southern Europe,Spain,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,43.200001,150,39,,724,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,57.0,51.0,42.0,86.0,48.0,44.0,1586649600,161852.0,40.0,11.994437616398832,0.0034617490546344303,-5.665981310518409,8.259458195332408,0.182652575312564,5.90693874770039,0.9564000446173953,1.8854035437123495e-22,0.008931527981477717,0.18265257531256401,-11.753480179216853,0.9564000446173954,1.8854035437122686e-22,0.008931527981477705
World,Europe,Southern Europe,Spain,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,43.200001,150,39,,724,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,57.0,51.0,42.0,86.0,48.0,44.0,1586217600,135032.0,35.0,11.813267066368764,0.002888113204318738,-5.847151860548477,8.259458195332408,0.20728640375381885,5.6035252994380045,0.9700411544672223,1.7884232048542776e-22,0.008903102735962813,0.20728640375381874,-12.056893627479234,0.9700411544672218,1.7884232048547356e-22,0.00890310273596288
World,Europe,Southern Europe,Spain,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,43.200001,150,39,,724,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,57.0,51.0,42.0,86.0,48.0,44.0,1585785600,102136.0,30.0,11.534060537500187,0.0021845216706876786,-6.126358389417054,8.259458195332408,0.23408282362895777,5.317874932242199,0.9806132740239158,4.439689991230986e-22,0.008686100688377779,0.23408282362895783,-12.342543994675045,0.9806132740239161,4.439689991230292e-22,0.008686100688377729
World,Europe,Southern Europe,Spain,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,43.200001,150,39,,724,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,57.0,51.0,42.0,86.0,48.0,44.0,1584921600,28572.0,20.0,10.260182496274863,0.0006111082593296032,-7.400236430642378,8.259458195332408,0.29220579169833133,4.845928371395823,0.9925407153736427,7.848439028009276e-19,0.008234095122429005,0.2922057916983312,-12.814490555521417,0.9925407153736426,7.848439028010391e-19,0.008234095122429065
World,Europe,Southern Europe,Spain,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,43.200001,150,39,,724,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,57.0,51.0,42.0,86.0,48.0,44.0,1584057600,3004.0,10.0,8.007700012884026,6.425063737316701e-05,-9.652718914033215,8.259458195332408,0.334410403337892,4.6147016718874845,0.9932503487062357,9.885032143763352e-10,0.013017314313712334,0.33441040333789196,-13.045717255029755,0.9932503487062359,9.88503214376258e-10,0.013017314313712225
World,Europe,Southern Europe,Spain,Spain,ESP,92.84621197279671,32291.1551993266,46397664.0,36971015,9473817,79.602,20.398001,82.8317073170732,43.200001,150,39,,724,Developed,Spain,180659,18812.0,70853.0,90994,7371.0,3864.0,402.0,650755.0,13918.0,46754400,57.0,51.0,42.0,86.0,48.0,44.0,1583625600,430.0,5.0,6.063785208687608,9.196995363003267e-06,-11.596633718229633,8.259458195332408,0.2750018492582584,4.7465548877180685,0.9964103499836504,1.930525348559472e-05,0.011682030851207894,0.2750018492582584,-12.913864039199172,0.9964103499836504,1.930525348559472e-05,0.011682030851207894
World,Europe,Western Europe,Austria,Austria,AUT,104.730790203943,44304.967756787,8678657.0,4988134,3654565,57.715,42.285,81.19024390243901,43.200001,150,155,,40,Developed,Austria,14350,393.0,8098.0,5859,232.0,1593.0,44.0,156801.0,17410.0,9008161,11.0,55.0,79.0,70.0,60.0,63.0,1586736000,13937.0,35.0,9.54230245311951,0.001547152631930091,-6.471339049084155,7.373374309910049,0.13428137480361801,5.760512826228867,0.931449475000274,1.7148481965089037e-16,0.00899630325909293,0.134281374803618,-10.2531286759748,0.9314494750002736,1.714848196509026e-16,0.00899630325909295
World,Europe,Western Europe,Austria,Austria,AUT,104.730790203943,44304.967756787,8678657.0,4988134,3654565,57.715,42.285,81.19024390243901,43.200001,150,155,,40,Developed,Austria,14350,393.0,8098.0,5859,232.0,1593.0,44.0,156801.0,17410.0,9008161,11.0,55.0,79.0,70.0,60.0,63.0,1586304000,12640.0,30.0,9.444621667700849,0.0014031720791846415,-6.569019834502816,7.373374309910049,0.15947604199744306,5.492494718974733,0.9536067677277664,1.1667381045303304e-16,0.009349169124942353,0.15947604199744303,-10.521146783228932,0.953606767727766,1.16673810453048e-16,0.0093491691249424
World,Europe,Western Europe,Austria,Austria,AUT,104.730790203943,44304.967756787,8678657.0,4988134,3654565,57.715,42.285,81.19024390243901,43.200001,150,155,,40,Developed,Austria,14350,393.0,8098.0,5859,232.0,1593.0,44.0,156801.0,17410.0,9008161,11.0,55.0,79.0,70.0,60.0,63.0,1585440000,8291.0,20.0,9.022925868116218,0.0009203876351677107,-6.990715634087446,7.373374309910049,0.22359330445286069,4.971942596283061,0.9881597834026368,6.219147791143309e-17,0.0079645324305858,0.22359330445286069,-11.041698905920601,0.9881597834026365,6.21914779114446e-17,0.007964532430585876
World,Europe,Western Europe,Austria,Austria,AUT,104.730790203943,44304.967756787,8678657.0,4988134,3654565,57.715,42.285,81.19024390243901,43.200001,150,155,,40,Developed,Austria,14350,393.0,8098.0,5859,232.0,1593.0,44.0,156801.0,17410.0,9008161,11.0,55.0,79.0,70.0,60.0,63.0,1584576000,1646.0,10.0,7.406103381237015,0.00018272319955205064,-8.60753812096665,7.373374309910049,0.28582214325889194,4.669680108365305,0.9962897331225261,6.720923167059238e-11,0.008230066097412359,0.28582214325889177,-11.34396139383836,0.9962897331225258,6.72092316706194e-11,0.008230066097412727
